"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13_1a","fin13_1b","fin13_1c","fin13_1d","fin13_1e","fin13_1f","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Nigeria","NGA",157719724,1.70094406025075,1,32,1,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,1,2,1,2,1,1,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,1,1,4,1,,1,1,2,4,4,4,2,1,1,2,0,0
"Nigeria","NGA",146818630,0.799750276651781,1,23,2,4,1,1,1,1,0,1,2,1,2,,2,1,2,,,,1,1,1,1,1,,,,,,,,,,1,2,1,2,1,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,2,2,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,3,2,3,2,4,3,,1,0,4,4,4,2,4,1,1,2,1,0
"Nigeria","NGA",197487378,0.39128464944887,1,35,2,4,1,1,1,1,0,2,2,1,2,,2,2,2,,,,1,1,1,1,1,,,,,,,,,,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,3,1,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,3,2,1,4,1,,0,0,4,4,4,4,2,1,1,1,1,0
"Nigeria","NGA",184280383,0.223275257167535,2,35,2,5,1,2,1,1,1,1,2,1,2,,1,2,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,2,2,2,2,2,,,1,2,2,,,,2,2,2,1,2,2,2,2,2,1,1,2,,,,1,1,,,1,1,1,1,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,2,2,1,4,1,,1,0,1,4,4,4,1,1,1,1,1,0
"Nigeria","NGA",132826483,1.47852932280989,1,40,1,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,3,2,3,2,2,2,1,2,2,2,3,3,2,2,2,,,,,2,,,2,2,2,,,,1,2,,1,2,2,2,1,4,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,3,2,,1,1,4,4,4,4,4,5,1,2,0,0
"Nigeria","NGA",113952615,0.406453238280237,1,25,2,3,2,2,1,1,1,1,1,1,1,1,1,1,2,,,,2,,1,1,1,,,,,,,,,,2,1,2,2,2,2,,,,,2,2,,2,2,2,,,,2,1,,2,2,1,2,,6,1,1,2,,,,2,,,,2,,,,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,1,1,4,4,4,4,5,1,1,1,1
"Nigeria","NGA",174757724,0.949316439219252,2,24,2,1,1,1,1,1,1,2,2,1,2,,2,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,,,2,2,2,1,1,1,,2,2,2,,,,2,1,2,2,2,2,2,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,0,4,4,4,4,4,5,1,1,1,1
"Nigeria","NGA",133199890,3.61378061932827,1,15,1,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,1,2,2,1,2,2,2,2,1,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,0,4,4,4,4,2,5,2,2,0,0
"Nigeria","NGA",116313613,0.463378224560915,2,28,2,5,1,2,1,1,1,1,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,1,3,2,,1,1,1,2,2,2,2,,1,3,3,1,1,,,2,,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,4,1,,1,0,4,4,4,4,1,1,1,1,1,1
"Nigeria","NGA",147699267,0.368508700101654,1,37,2,3,1,2,1,1,0,1,2,1,2,,3,1,2,,,,1,3,1,1,2,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,1,1,1,3,2,,2,2,,2,1,1,1,,8,,,3,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,5,5,5,,2,,1,1,4,4,4,4,4,1,1,1,1,1
"Nigeria","NGA",114566397,0.223275257167535,1,27,2,5,1,2,1,1,0,2,2,1,1,2,1,1,2,,,,1,1,1,1,1,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,2,1,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,1,1,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,1,2,3,1,,0,0,1,4,4,4,2,1,1,1,1,0
"Nigeria","NGA",141799557,0.929177424051963,2,15,1,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,5,5,5,5,,2,,0,0,4,4,4,2,4,5,2,2,0,0
"Nigeria","NGA",131971257,0.564133577471402,1,30,2,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,2,2,0,0
"Nigeria","NGA",190300904,0.97649863286318,1,25,1,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,2,2,1,1,1,1,4,1,,0,1,4,4,4,3,4,5,2,2,0,0
"Nigeria","NGA",196202646,0.780925750447067,1,20,2,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,1,2,2,3,3,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,3,3,2,,0,0,4,4,4,4,4,5,2,2,0,0
"Nigeria","NGA",121316697,0.531231780872275,2,22,2,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,2,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,1,2,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,4,3,3,3,,3,,1,1,4,4,4,4,4,5,1,2,0,0
"Nigeria","NGA",160643495,1.23013422810569,1,47,2,2,1,2,1,1,0,2,2,1,2,,1,1,2,,,,2,,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,3,3,1,1,,,1,2,2,2,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,1,4,4,4,4,3,1,1,2,1,0
"Nigeria","NGA",180644363,0.54076214740352,2,18,2,5,1,2,1,1,1,2,2,2,,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,1,1,2,,,,1,1,1,1,2,2,2,2,2,1,1,1,1,,,2,,,,1,1,1,1,,,1,2,1,1,,,1,2,2,,,,,2,,,,,,2,2,2,1,4,1,,1,0,1,4,4,4,1,1,1,1,1,0
"Nigeria","NGA",112690991,0.223275257167535,2,40,2,1,1,2,1,1,0,1,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,1,2,,1,1,2,,,,1,1,,2,1,2,1,,1,3,2,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,3,2,2,,1,1,4,4,4,4,2,1,1,1,1,1
"Nigeria","NGA",203956420,0.851909263906518,2,20,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,1,1,2,2,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,1,2,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,4,5,2,2,0,0
"Nigeria","NGA",197155292,0.223275257178175,2,30,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,2,2,1,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,4,3,2,3,,3,,1,0,4,4,4,4,4,5,2,2,0,0
"Nigeria","NGA",168714171,1.61175201653989,1,20,1,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,1,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,3,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Nigeria","NGA",120964533,0.223275257178175,2,25,2,4,1,2,1,1,0,1,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,1,1,1,1,2,2,,,,,2,2,,2,1,2,,,,2,1,,1,2,2,1,2,7,,,1,1,,,1,2,1,1,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,1,4,4,4,4,1,1,1,1,1,1
"Nigeria","NGA",146717806,0.851909263906518,2,19,2,3,1,2,1,1,1,1,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,1,2,1,,2,1,2,2,2,2,1,,2,1,1,2,,,,1,1,,,2,,,,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,1,1,2,1,2,1,,1,1,1,4,4,4,4,1,1,1,1,1
"Nigeria","NGA",173495183,0.914803581607368,2,15,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,3,2,2,3,2,2,1,2,2,2,3,3,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,1,,2,,0,0,4,4,4,4,4,5,2,2,0,0
"Nigeria","NGA",179750148,3.69132718271346,2,15,1,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,4,3,3,2,,1,,1,0,4,4,4,2,4,5,1,2,0,0
"Nigeria","NGA",155571992,1.96636900622248,1,43,1,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,1,2,1,2,2,1,1,1,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,3,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,1,,0,0,4,4,4,4,2,5,1,2,0,0
"Nigeria","NGA",127828912,0.992787555990846,2,53,2,4,1,2,1,1,1,1,1,1,1,2,2,2,2,,,,1,2,1,1,1,,,,,,,,,,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,1,,2,2,2,1,,2,2,1,2,,,,2,,,,1,2,2,,,1,1,1,1,1,,,2,2,2,,,,,2,,,,,,1,1,2,1,1,2,,1,1,1,4,4,4,2,5,1,1,1,0
"Nigeria","NGA",142889835,1.05149905935238,2,26,2,4,1,2,1,1,0,2,2,1,2,,2,1,2,,,,1,1,1,1,1,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,2,1,2,,,,2,2,,2,1,2,1,,2,2,2,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,1,1,,0,1,4,4,4,4,4,1,1,1,1,0
"Nigeria","NGA",195240107,2.23275440938099,1,48,2,4,1,2,1,1,0,2,2,2,,,2,1,2,,,,1,2,1,1,1,,,,,,,,,,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,2,2,1,1,2,1,1,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,2,2,2,1,,2,2,1,2,3,2,,1,0,4,4,4,2,4,1,1,2,1,0
"Nigeria","NGA",176316396,0.620750779357752,1,18,2,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,4,1,4,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,4,5,1,1,0,0
"Nigeria","NGA",158254539,0.692466253285608,2,32,2,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,4,,0,1,4,4,4,4,4,3,1,2,0,0
"Nigeria","NGA",162717338,3.20719006443458,1,65,1,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,1,1,2,2,2,2,1,1,1,2,2,2,,,,,2,,,2,2,2,,,,1,2,,2,2,1,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,2,3,2,2,,1,1,4,4,4,4,4,5,2,2,0,0
"Nigeria","NGA",197839939,0.376387975046535,1,25,4,5,1,2,1,1,0,2,2,1,2,,1,1,2,,,,1,2,1,1,1,,,,,,,,,,2,2,3,1,2,2,,,,,2,,,2,1,2,,,,2,1,,1,2,2,1,2,2,2,1,1,1,,,1,1,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,2,1,3,1,,1,1,2,4,4,4,2,1,1,1,1,0
"Nigeria","NGA",136324244,0.38393123614975,2,55,2,5,1,2,1,1,0,1,2,1,2,,2,1,2,,,,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,1,1,2,,,,1,1,,2,2,2,2,,1,2,1,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,1,3,2,,1,1,4,4,4,4,2,1,1,2,1,0
"Nigeria","NGA",169224209,0.394317029665452,2,43,2,4,1,2,1,1,0,1,2,1,2,,2,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,2,1,2,2,2,2,2,1,1,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,0,4,4,4,4,2,1,1,1,1,0
"Nigeria","NGA",160231446,0.223275257167535,2,36,3,5,1,2,1,1,0,2,2,1,2,,2,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,2,2,,2,2,2,,,,2,2,2,1,2,2,2,2,1,3,2,1,1,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,3,2,1,4,2,,1,1,4,4,4,4,1,1,1,2,1,1
"Nigeria","NGA",196154331,0.632808415937536,2,25,2,5,1,2,1,1,0,2,2,1,2,,2,2,2,,,,1,1,2,,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,1,1,,0,0,4,4,4,4,2,5,1,1,0,0
"Nigeria","NGA",122236152,0.223275257167535,1,27,2,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,1,2,1,2,2,1,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,1,1,3,3,,1,0,4,4,4,4,4,5,1,2,0,0
"Nigeria","NGA",180606841,0.28262990736062,1,24,2,5,1,2,1,1,1,2,2,1,2,,2,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,,,2,2,2,1,2,,,2,1,2,,,,2,2,2,2,2,2,1,,1,1,1,1,1,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,1,2,1,4,1,,1,1,1,4,4,4,2,1,1,1,1,0
"Nigeria","NGA",179039402,0.376089051647602,1,25,2,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,3,2,2,2,1,1,2,1,1,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,3,3,3,3,,2,,1,0,4,4,4,2,4,5,2,2,0,0
"Nigeria","NGA",149894451,0.223275257167535,2,35,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,2,2,2,1,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,1,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,3,2,2,2,2,3,,1,1,4,4,4,2,2,5,1,2,0,0
"Nigeria","NGA",176704760,0.226329620827475,2,32,2,5,1,2,1,1,1,1,2,1,1,1,1,1,2,,,,1,2,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,2,,2,1,2,,,,1,1,,2,2,2,2,,1,2,1,1,1,,,1,1,,,1,2,2,,,1,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,2,1,4,3,2,,1,1,1,4,4,4,2,1,1,1,1,1
"Nigeria","NGA",118021659,3.69132718271346,1,45,1,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,4,5,2,2,0,0
"Nigeria","NGA",187694023,1.3033965804341,1,19,2,1,2,2,1,1,1,2,2,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,2,,,2,1,1,1,2,,2,2,2,2,2,2,1,,2,1,1,1,1,,,3,,,,2,,,,,,2,,,,,,,3,2,,,,,2,,,,,,3,3,2,1,4,2,,0,1,4,5,4,4,4,1,1,1,1,1
"Nigeria","NGA",203609709,0.96585690589039,1,44,1,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,,,,,2,,,2,2,1,2,1,,2,2,,2,1,2,1,,2,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,2,1,2,1,1,,1,1,4,4,4,2,4,3,1,2,0,0
"Nigeria","NGA",144264125,0.403001115221083,2,25,2,5,1,2,1,1,0,1,2,1,2,,1,2,2,,,,1,2,1,2,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,3,1,1,2,1,1,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,2,1,4,3,1,,1,0,4,4,4,4,2,2,1,2,1,0
"Nigeria","NGA",118248942,0.620750779357752,1,18,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,1,2,2,1,2,2,1,1,1,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Nigeria","NGA",209690890,0.3958986426109,2,25,2,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,2,1,1,2,1,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,4,3,2,2,4,3,,1,0,2,4,4,4,4,5,1,1,0,0
"Nigeria","NGA",176319620,1.88541985440516,1,17,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,2,2,2,2,,0,0,4,4,4,4,4,3,1,1,0,0
"Nigeria","NGA",182495010,0.294707116299981,1,39,2,5,1,2,1,1,0,2,2,1,2,,2,2,2,,,,1,2,1,1,1,,,,,,,,,,2,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,1,,2,2,2,2,,5,1,1,2,,,,2,,,,1,1,2,1,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,0,2,4,4,4,1,5,1,1,1,0
"Nigeria","NGA",198855952,0.394317029665452,2,35,2,5,2,2,1,1,0,2,1,1,2,,2,2,2,,,,1,2,1,1,1,,,,,,,,,,1,1,2,2,1,2,,,,,2,,,2,1,2,,,,2,1,,1,2,2,2,1,3,3,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,1,1,1,4,1,,1,1,4,4,4,4,2,5,1,2,1,0
"Nigeria","NGA",207469273,0.406603587155648,2,15,1,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,2,1,4,2,,0,1,4,4,4,2,4,5,1,2,0,0
"Nigeria","NGA",194622245,3.24854284496159,1,49,1,5,2,2,1,1,0,2,2,2,,,2,2,2,,,,2,,1,2,1,,,,,,,,,,2,1,3,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,1,2,2,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,1,1,,1,0,4,4,4,4,2,4,2,2,0,0
"Nigeria","NGA",126152737,0.223275257167535,1,27,2,5,1,1,1,1,0,1,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,2,2,3,2,2,2,,,,,1,2,,1,1,2,,,,1,1,,2,2,2,2,,1,3,3,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,3,,3,,1,0,4,4,4,4,2,1,1,1,1,1
"Nigeria","NGA",151191375,0.531231780872275,2,21,2,2,1,2,1,1,1,1,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,1,1,1,1,2,2,,,,,2,1,,2,1,2,,,,2,1,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,1,2,1,1,2,2,,1,0,1,4,4,4,4,5,1,1,1,1
"Nigeria","NGA",153067670,2.23073098743496,1,20,2,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,2,2,4,1,,1,0,2,4,4,4,4,5,1,2,0,0
"Nigeria","NGA",189322860,0.525511452039832,2,21,2,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,1,2,2,1,2,2,2,2,1,1,1,2,,,,,2,,,2,2,2,,,,2,1,,1,2,2,1,2,2,1,4,2,,,,1,2,1,1,2,,,,,,1,2,2,2,1,,,2,2,,,,,1,1,2,2,1,,3,2,2,3,2,2,,1,1,2,4,4,2,4,2,1,2,0,0
"Nigeria","NGA",133016419,0.684294726301268,2,23,2,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,2,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,1,,0,1,4,4,4,4,4,5,1,2,0,0
"Nigeria","NGA",205318922,0.889200959053782,1,41,2,5,1,2,1,1,0,2,3,1,2,,2,1,2,,,,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,1,1,,1,2,2,2,2,1,3,2,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,3,4,,1,0,4,4,4,4,2,1,1,1,1,0
"Nigeria","NGA",142647994,0.223275257167535,2,39,2,3,2,2,1,1,1,1,2,1,2,,2,2,2,,,,2,,1,1,1,,,,,,,,,,,,,,,,1,1,2,2,2,,,2,2,2,,,,2,2,2,2,2,1,1,,7,,,2,,,,1,2,2,1,2,,,,,,1,2,2,2,2,2,,2,2,,,,,2,,,,,,1,1,1,2,2,1,,0,1,3,4,4,4,4,2,1,2,1,0
"Nigeria","NGA",154538100,1.84991567446204,1,40,1,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,2,,3,,0,1,4,4,4,4,4,5,2,2,0,0
"Nigeria","NGA",190974764,0.45265924165495,2,28,2,2,1,2,1,1,0,2,2,1,2,,2,2,2,,,,1,1,1,1,1,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,1,,2,2,2,2,,2,1,1,1,1,,,1,2,1,2,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,1,1,4,4,4,2,1,1,2,1,0
"Nigeria","NGA",163429445,0.223275257167535,2,37,3,5,1,2,1,1,0,1,2,1,2,,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,1,2,,,,2,1,2,2,2,2,1,,1,2,1,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,2,2,,1,1,4,4,4,4,2,1,1,1,1,0
